state,sa4_code,Age,Sex,Indig,Educ,LFS_Status,Count
NSW,23,35-39 years,Fema,Non-Indigenous,Degree = Yes,unemployed,111
NSW,23,35-39 years,Fema,Not stated,Degree = No,employed,23
NSW,23,35-39 years,Fema,Not stated,Degree = Yes,employed,6
NSW,23,35-39 years,Fema,Yes Indigenous,Degree = No,employed,133
NSW,23,35-39 years,Fema,Yes Indigenous,Degree = No,unemployed,9
NSW,23,35-39 years,Fema,Yes Indigenous,Degree = Yes,employed,28
NSW,23,35-39 years,Male,Non-Indigenous,Degree = No,employed,5484
NSW,23,35-39 years,Male,Non-Indigenous,Degree = No,unemployed,223
NSW,23,35-39 years,Male,Non-Indigenous,Degree = Yes,employed,1695
NSW,23,35-39 years,Male,Non-Indigenous,Degree = Yes,unemployed,48
NSW,23,35-39 years,Male,Not stated,Degree = No,employed,12
NSW,23,35-39 years,Male,Not stated,Degree = Yes,employed,3
NSW,23,35-39 years,Male,Yes Indigenous,Degree = No,employed,138
NSW,23,35-39 years,Male,Yes Indigenous,Degree = No,unemployed,4
NSW,23,35-39 years,Male,Yes Indigenous,Degree = Yes,employed,18
NSW,23,40-44 years,Fema,Non-Indigenous,Degree = No,employed,4582
NSW,23,40-44 years,Fema,Non-Indigenous,Degree = No,unemployed,302
NSW,23,40-44 years,Fema,Non-Indigenous,Degree = Yes,employed,1808
NSW,23,40-44 years,Fema,Non-Indigenous,Degree = Yes,unemployed,62
NSW,23,40-44 years,Fema,Not stated,Degree = No,employed,25
NSW,23,40-44 years,Fema,Not stated,Degree = Yes,employed,8
NSW,23,40-44 years,Fema,Yes Indigenous,Degree = No,employed,148
NSW,23,40-44 years,Fema,Yes Indigenous,Degree = No,unemployed,12
NSW,23,40-44 years,Fema,Yes Indigenous,Degree = Yes,employed,32
NSW,23,40-44 years,Male,Non-Indigenous,Degree = No,employed,5809
NSW,23,40-44 years,Male,Non-Indigenous,Degree = No,unemployed,227
NSW,23,40-44 years,Male,Non-Indigenous,Degree = Yes,employed,1517
NSW,23,40-44 years,Male,Non-Indigenous,Degree = Yes,unemployed,48
NSW,23,40-44 years,Male,Not stated,Degree = No,employed,18
NSW,23,40-44 years,Male,Not stated,Degree = No,unemployed,3
NSW,23,40-44 years,Male,Yes Indigenous,Degree = No,employed,145
NSW,23,40-44 years,Male,Yes Indigenous,Degree = No,unemployed,8
NSW,23,40-44 years,Male,Yes Indigenous,Degree = Yes,employed,3
NSW,23,45-49 years,Fema,Non-Indigenous,Degree = No,employed,4587
NSW,23,45-49 years,Fema,Non-Indigenous,Degree = No,unemployed,287
NSW,23,45-49 years,Fema,Non-Indigenous,Degree = Yes,employed,1374
NSW,23,45-49 years,Fema,Non-Indigenous,Degree = Yes,unemployed,49
NSW,23,45-49 years,Fema,Not stated,Degree = No,employed,29
NSW,23,45-49 years,Fema,Not stated,Degree = No,unemployed,4
NSW,23,45-49 years,Fema,Not stated,Degree = Yes,employed,4
NSW,23,45-49 years,Fema,Yes Indigenous,Degree = No,employed,135
NSW,23,45-49 years,Fema,Yes Indigenous,Degree = No,unemployed,9
NSW,23,45-49 years,Fema,Yes Indigenous,Degree = Yes,employed,13
NSW,23,45-49 years,Fema,Yes Indigenous,Degree = Yes,unemployed,3
NSW,23,45-49 years,Male,Non-Indigenous,Degree = No,employed,5513
NSW,23,45-49 years,Male,Non-Indigenous,Degree = No,unemployed,190
NSW,23,45-49 years,Male,Non-Indigenous,Degree = Yes,employed,1157
NSW,23,45-49 years,Male,Non-Indigenous,Degree = Yes,unemployed,44
NSW,23,45-49 years,Male,Not stated,Degree = No,employed,12
NSW,23,45-49 years,Male,Not stated,Degree = Yes,employed,7
NSW,23,45-49 years,Male,Yes Indigenous,Degree = No,employed,109
NSW,23,45-49 years,Male,Yes Indigenous,Degree = No,unemployed,9
NSW,23,45-49 years,Male,Yes Indigenous,Degree = Yes,employed,10
NSW,23,50-54 years,Fema,Non-Indigenous,Degree = No,employed,4783
NSW,23,50-54 years,Fema,Non-Indigenous,Degree = No,unemployed,276
NSW,23,50-54 years,Fema,Non-Indigenous,Degree = Yes,employed,1117
NSW,23,50-54 years,Fema,Non-Indigenous,Degree = Yes,unemployed,38
NSW,23,50-54 years,Fema,Not stated,Degree = No,employed,20
NSW,23,50-54 years,Fema,Yes Indigenous,Degree = No,employed,80
NSW,23,50-54 years,Fema,Yes Indigenous,Degree = Yes,employed,12
NSW,23,50-54 years,Male,Non-Indigenous,Degree = No,employed,5362
NSW,23,50-54 years,Male,Non-Indigenous,Degree = No,unemployed,213
NSW,23,50-54 years,Male,Non-Indigenous,Degree = Yes,employed,943
NSW,23,50-54 years,Male,Non-Indigenous,Degree = Yes,unemployed,32
NSW,23,50-54 years,Male,Not stated,Degree = No,employed,20
NSW,23,50-54 years,Male,Yes Indigenous,Degree = No,employed,99
NSW,23,50-54 years,Male,Yes Indigenous,Degree = Yes,employed,6
NSW,23,55-59 years,Fema,Non-Indigenous,Degree = No,employed,3962
NSW,23,55-59 years,Fema,Non-Indigenous,Degree = No,unemployed,203
NSW,23,55-59 years,Fema,Non-Indigenous,Degree = Yes,employed,945
NSW,23,55-59 years,Fema,Non-Indigenous,Degree = Yes,unemployed,16
NSW,23,55-59 years,Fema,Not stated,Degree = No,employed,19
NSW,23,55-59 years,Fema,Not stated,Degree = Yes,employed,8
NSW,23,55-59 years,Fema,Yes Indigenous,Degree = No,employed,73
NSW,23,55-59 years,Fema,Yes Indigenous,Degree = No,unemployed,5
NSW,23,55-59 years,Fema,Yes Indigenous,Degree = Yes,employed,9
NSW,23,55-59 years,Male,Non-Indigenous,Degree = No,employed,4858
NSW,23,55-59 years,Male,Non-Indigenous,Degree = No,unemployed,178
NSW,23,55-59 years,Male,Non-Indigenous,Degree = Yes,employed,868
NSW,23,55-59 years,Male,Non-Indigenous,Degree = Yes,unemployed,30
NSW,23,55-59 years,Male,Not stated,Degree = No,employed,38
NSW,23,55-59 years,Male,Yes Indigenous,Degree = No,employed,68
NSW,23,55-59 years,Male,Yes Indigenous,Degree = Yes,employed,6
NSW,23,60-64 years,Fema,Non-Indigenous,Degree = No,employed,2536
NSW,23,60-64 years,Fema,Non-Indigenous,Degree = No,unemployed,122
NSW,23,60-64 years,Fema,Non-Indigenous,Degree = Yes,employed,531
NSW,23,60-64 years,Fema,Non-Indigenous,Degree = Yes,unemployed,6
NSW,23,60-64 years,Fema,Not stated,Degree = No,employed,6
NSW,23,60-64 years,Fema,Yes Indigenous,Degree = No,employed,37
NSW,23,60-64 years,Fema,Yes Indigenous,Degree = Yes,employed,6
NSW,23,60-64 years,Male,Non-Indigenous,Degree = No,employed,3367
NSW,23,60-64 years,Male,Non-Indigenous,Degree = No,unemployed,159
NSW,23,60-64 years,Male,Non-Indigenous,Degree = Yes,employed,595
NSW,23,60-64 years,Male,Non-Indigenous,Degree = Yes,unemployed,27
NSW,23,60-64 years,Male,Not stated,Degree = No,employed,19
NSW,23,60-64 years,Male,Yes Indigenous,Degree = No,employed,32
NSW,24,25-29 years,Fema,Non-Indigenous,Degree = No,employed,4717
NSW,24,25-29 years,Fema,Non-Indigenous,Degree = No,unemployed,327
NSW,24,25-29 years,Fema,Non-Indigenous,Degree = Yes,employed,2383
NSW,24,25-29 years,Fema,Non-Indigenous,Degree = Yes,unemployed,70
NSW,24,25-29 years,Fema,Not stated,Degree = No,employed,15
NSW,24,25-29 years,Fema,Not stated,Degree = Yes,employed,12
NSW,24,25-29 years,Fema,Yes Indigenous,Degree = No,employed,174
NSW,24,25-29 years,Fema,Yes Indigenous,Degree = No,unemployed,21
NSW,24,25-29 years,Fema,Yes Indigenous,Degree = Yes,employed,36
NSW,24,25-29 years,Fema,Yes Indigenous,Degree = Yes,unemployed,3
NSW,24,25-29 years,Male,Non-Indigenous,Degree = No,employed,6542
NSW,24,25-29 years,Male,Non-Indigenous,Degree = No,unemployed,347
NSW,24,25-29 years,Male,Non-Indigenous,Degree = Yes,employed,1300
NSW,24,25-29 years,Male,Non-Indigenous,Degree = Yes,unemployed,63
NSW,24,25-29 years,Male,Not stated,Degree = No,employed,39
NSW,24,25-29 years,Male,Not stated,Degree = No,unemployed,5
NSW,24,25-29 years,Male,Not stated,Degree = Yes,employed,3
NSW,24,25-29 years,Male,Yes Indigenous,Degree = No,employed,256
NSW,24,25-29 years,Male,Yes Indigenous,Degree = No,unemployed,29
NSW,24,25-29 years,Male,Yes Indigenous,Degree = Yes,employed,21
NSW,24,30-34 years,Fema,Non-Indigenous,Degree = No,employed,4595
NSW,24,30-34 years,Fema,Non-Indigenous,Degree = No,unemployed,269
NSW,24,30-34 years,Fema,Non-Indigenous,Degree = Yes,employed,2565
NSW,24,30-34 years,Fema,Non-Indigenous,Degree = Yes,unemployed,82
NSW,24,30-34 years,Fema,Not stated,Degree = No,employed,8
NSW,24,30-34 years,Fema,Not stated,Degree = Yes,employed,4
NSW,24,30-34 years,Fema,Yes Indigenous,Degree = No,employed,124
NSW,24,30-34 years,Fema,Yes Indigenous,Degree = No,unemployed,9
NSW,24,30-34 years,Fema,Yes Indigenous,Degree = Yes,employed,48
NSW,24,30-34 years,Male,Non-Indigenous,Degree = No,employed,6795
NSW,24,30-34 years,Male,Non-Indigenous,Degree = No,unemployed,250
NSW,24,30-34 years,Male,Non-Indigenous,Degree = Yes,employed,1686
NSW,24,30-34 years,Male,Non-Indigenous,Degree = Yes,unemployed,59
NSW,24,30-34 years,Male,Not stated,Degree = No,employed,15
NSW,24,30-34 years,Male,Not stated,Degree = No,unemployed,4
NSW,24,30-34 years,Male,Not stated,Degree = Yes,employed,4
NSW,24,30-34 years,Male,Yes Indigenous,Degree = No,employed,198
NSW,24,30-34 years,Male,Yes Indigenous,Degree = No,unemployed,30
NSW,24,30-34 years,Male,Yes Indigenous,Degree = Yes,employed,17
NSW,24,35-39 years,Fema,Non-Indigenous,Degree = No,employed,4565
NSW,24,35-39 years,Fema,Non-Indigenous,Degree = No,unemployed,281
NSW,24,35-39 years,Fema,Non-Indigenous,Degree = Yes,employed,2462
NSW,24,35-39 years,Fema,Non-Indigenous,Degree = Yes,unemployed,103
NSW,24,35-39 years,Fema,Not stated,Degree = No,employed,16
NSW,24,35-39 years,Fema,Not stated,Degree = Yes,employed,9
NSW,24,35-39 years,Fema,Yes Indigenous,Degree = No,employed,127
NSW,24,35-39 years,Fema,Yes Indigenous,Degree = No,unemployed,21
NSW,24,35-39 years,Fema,Yes Indigenous,Degree = Yes,employed,36
NSW,24,35-39 years,Male,Non-Indigenous,Degree = No,employed,6373
NSW,24,35-39 years,Male,Non-Indigenous,Degree = No,unemployed,241
NSW,24,35-39 years,Male,Non-Indigenous,Degree = Yes,employed,1798
NSW,24,35-39 years,Male,Non-Indigenous,Degree = Yes,unemployed,43
NSW,24,35-39 years,Male,Not stated,Degree = No,employed,28
NSW,24,35-39 years,Male,Not stated,Degree = Yes,employed,3
NSW,24,35-39 years,Male,Yes Indigenous,Degree = No,employed,162
NSW,24,35-39 years,Male,Yes Indigenous,Degree = No,unemployed,3
NSW,24,35-39 years,Male,Yes Indigenous,Degree = Yes,employed,13
NSW,24,40-44 years,Fema,Non-Indigenous,Degree = No,employed,5206
NSW,24,40-44 years,Fema,Non-Indigenous,Degree = No,unemployed,293
NSW,24,40-44 years,Fema,Non-Indigenous,Degree = Yes,employed,2383
NSW,24,40-44 years,Fema,Non-Indigenous,Degree = Yes,unemployed,62
NSW,24,40-44 years,Fema,Not stated,Degree = No,employed,27
NSW,24,40-44 years,Fema,Not stated,Degree = Yes,employed,3
NSW,24,40-44 years,Fema,Yes Indigenous,Degree = No,employed,180
NSW,24,40-44 years,Fema,Yes Indigenous,Degree = No,unemployed,3
NSW,24,40-44 years,Fema,Yes Indigenous,Degree = Yes,employed,34
NSW,24,40-44 years,Male,Non-Indigenous,Degree = No,employed,6652
NSW,24,40-44 years,Male,Non-Indigenous,Degree = No,unemployed,199
NSW,24,40-44 years,Male,Non-Indigenous,Degree = Yes,employed,1631
NSW,24,40-44 years,Male,Non-Indigenous,Degree = Yes,unemployed,61
NSW,24,40-44 years,Male,Not stated,Degree = No,employed,46
NSW,24,40-44 years,Male,Not stated,Degree = No,unemployed,3
NSW,24,40-44 years,Male,Not stated,Degree = Yes,employed,3
NSW,24,40-44 years,Male,Yes Indigenous,Degree = No,employed,217
NSW,24,40-44 years,Male,Yes Indigenous,Degree = No,unemployed,24
NSW,24,40-44 years,Male,Yes Indigenous,Degree = Yes,employed,17
NSW,24,45-49 years,Fema,Non-Indigenous,Degree = No,employed,5560
NSW,24,45-49 years,Fema,Non-Indigenous,Degree = No,unemployed,251
NSW,24,45-49 years,Fema,Non-Indigenous,Degree = Yes,employed,2086
NSW,24,45-49 years,Fema,Non-Indigenous,Degree = Yes,unemployed,58
NSW,24,45-49 years,Fema,Not stated,Degree = No,employed,24
NSW,24,45-49 years,Fema,Not stated,Degree = Yes,employed,11
NSW,24,45-49 years,Fema,Yes Indigenous,Degree = No,employed,169
NSW,24,45-49 years,Fema,Yes Indigenous,Degree = No,unemployed,10
NSW,24,45-49 years,Fema,Yes Indigenous,Degree = Yes,employed,28
NSW,24,45-49 years,Male,Non-Indigenous,Degree = No,employed,6428
NSW,24,45-49 years,Male,Non-Indigenous,Degree = No,unemployed,187
NSW,24,45-49 years,Male,Non-Indigenous,Degree = Yes,employed,1480
NSW,24,45-49 years,Male,Non-Indigenous,Degree = Yes,unemployed,44
NSW,24,45-49 years,Male,Not stated,Degree = No,employed,42
NSW,24,45-49 years,Male,Yes Indigenous,Degree = No,employed,154
NSW,24,45-49 years,Male,Yes Indigenous,Degree = No,unemployed,11
NSW,24,45-49 years,Male,Yes Indigenous,Degree = Yes,employed,12
NSW,24,50-54 years,Fema,Non-Indigenous,Degree = No,employed,5548
NSW,24,50-54 years,Fema,Non-Indigenous,Degree = No,unemployed,238
NSW,24,50-54 years,Fema,Non-Indigenous,Degree = Yes,employed,1691
NSW,24,50-54 years,Fema,Non-Indigenous,Degree = Yes,unemployed,41
NSW,24,50-54 years,Fema,Not stated,Degree = No,employed,20
NSW,24,50-54 years,Fema,Not stated,Degree = Yes,employed,8
NSW,24,50-54 years,Fema,Yes Indigenous,Degree = No,employed,97
NSW,24,50-54 years,Fema,Yes Indigenous,Degree = No,unemployed,11
NSW,24,50-54 years,Fema,Yes Indigenous,Degree = Yes,employed,28
NSW,24,50-54 years,Male,Non-Indigenous,Degree = No,employed,6190
NSW,24,50-54 years,Male,Non-Indigenous,Degree = No,unemployed,206
NSW,24,50-54 years,Male,Non-Indigenous,Degree = Yes,employed,1307
NSW,24,50-54 years,Male,Non-Indigenous,Degree = Yes,unemployed,36
NSW,24,50-54 years,Male,Not stated,Degree = No,employed,38
NSW,24,50-54 years,Male,Not stated,Degree = Yes,employed,8
NSW,24,50-54 years,Male,Yes Indigenous,Degree = No,employed,147
NSW,24,50-54 years,Male,Yes Indigenous,Degree = No,unemployed,4
NSW,24,50-54 years,Male,Yes Indigenous,Degree = Yes,employed,8
NSW,24,55-59 years,Fema,Non-Indigenous,Degree = No,employed,5026
NSW,24,55-59 years,Fema,Non-Indigenous,Degree = No,unemployed,231
NSW,24,55-59 years,Fema,Non-Indigenous,Degree = Yes,employed,1647
NSW,24,55-59 years,Fema,Non-Indigenous,Degree = Yes,unemployed,53
NSW,24,55-59 years,Fema,Not stated,Degree = No,employed,21
NSW,24,55-59 years,Fema,Yes Indigenous,Degree = No,employed,69
NSW,24,55-59 years,Fema,Yes Indigenous,Degree = Yes,employed,19
NSW,24,55-59 years,Male,Non-Indigenous,Degree = No,employed,5639
NSW,24,55-59 years,Male,Non-Indigenous,Degree = No,unemployed,203
NSW,24,55-59 years,Male,Non-Indigenous,Degree = Yes,employed,1363
NSW,24,55-59 years,Male,Non-Indigenous,Degree = Yes,unemployed,58
NSW,24,55-59 years,Male,Not stated,Degree = No,employed,26
NSW,24,55-59 years,Male,Not stated,Degree = Yes,employed,5
NSW,24,55-59 years,Male,Yes Indigenous,Degree = No,employed,109
NSW,24,55-59 years,Male,Yes Indigenous,Degree = Yes,employed,7
NSW,24,60-64 years,Fema,Non-Indigenous,Degree = No,employed,3064
NSW,24,60-64 years,Fema,Non-Indigenous,Degree = No,unemployed,127
NSW,24,60-64 years,Fema,Non-Indigenous,Degree = Yes,employed,1076
NSW,24,60-64 years,Fema,Non-Indigenous,Degree = Yes,unemployed,33
NSW,24,60-64 years,Fema,Not stated,Degree = No,employed,6
NSW,24,60-64 years,Fema,Not stated,Degree = Yes,employed,6
NSW,24,60-64 years,Fema,Yes Indigenous,Degree = No,employed,43
NSW,24,60-64 years,Fema,Yes Indigenous,Degree = Yes,employed,9
NSW,24,60-64 years,Male,Non-Indigenous,Degree = No,employed,4055
NSW,24,60-64 years,Male,Non-Indigenous,Degree = No,unemployed,219
NSW,24,60-64 years,Male,Non-Indigenous,Degree = Yes,employed,905
NSW,24,60-64 years,Male,Non-Indigenous,Degree = Yes,unemployed,56
NSW,24,60-64 years,Male,Not stated,Degree = No,employed,10
NSW,24,60-64 years,Male,Yes Indigenous,Degree = No,employed,46
NSW,24,60-64 years,Male,Yes Indigenous,Degree = Yes,employed,11
NSW,25,25-29 years,Fema,Non-Indigenous,Degree = No,employed,5006
NSW,25,25-29 years,Fema,Non-Indigenous,Degree = No,unemployed,529
NSW,25,25-29 years,Fema,Non-Indigenous,Degree = Yes,employed,6992
NSW,25,25-29 years,Fema,Non-Indigenous,Degree = Yes,unemployed,715
NSW,25,25-29 years,Fema,Not stated,Degree = No,employed,20
NSW,25,25-29 years,Fema,Not stated,Degree = Yes,employed,19
NSW,25,25-29 years,Fema,Yes Indigenous,Degree = No,employed,55
NSW,25,25-29 years,Fema,Yes Indigenous,Degree = No,unemployed,3
NSW,25,25-29 years,Fema,Yes Indigenous,Degree = Yes,employed,14
NSW,25,25-29 years,Male,Non-Indigenous,Degree = No,employed,8411
NSW,25,25-29 years,Male,Non-Indigenous,Degree = No,unemployed,1039
NSW,25,25-29 years,Male,Non-Indigenous,Degree = Yes,employed,6580
NSW,25,25-29 years,Male,Non-Indigenous,Degree = Yes,unemployed,443
NSW,25,25-29 years,Male,Not stated,Degree = No,employed,46
NSW,25,25-29 years,Male,Not stated,Degree = Yes,employed,8
NSW,25,25-29 years,Male,Not stated,Degree = Yes,unemployed,3
NSW,25,25-29 years,Male,Yes Indigenous,Degree = No,employed,64
NSW,25,25-29 years,Male,Yes Indigenous,Degree = No,unemployed,3
NSW,25,25-29 years,Male,Yes Indigenous,Degree = Yes,employed,6
NSW,25,30-34 years,Fema,Non-Indigenous,Degree = No,employed,4804
NSW,25,30-34 years,Fema,Non-Indigenous,Degree = No,unemployed,521
NSW,25,30-34 years,Fema,Non-Indigenous,Degree = Yes,employed,7940
NSW,25,30-34 years,Fema,Non-Indigenous,Degree = Yes,unemployed,696
NSW,25,30-34 years,Fema,Not stated,Degree = No,employed,18
NSW,25,30-34 years,Fema,Not stated,Degree = Yes,employed,14
NSW,25,30-34 years,Fema,Yes Indigenous,Degree = No,employed,25
NSW,25,30-34 years,Fema,Yes Indigenous,Degree = Yes,employed,19
NSW,25,30-34 years,Male,Non-Indigenous,Degree = No,employed,8730
NSW,25,30-34 years,Male,Non-Indigenous,Degree = No,unemployed,788
NSW,25,30-34 years,Male,Non-Indigenous,Degree = Yes,employed,9280
NSW,25,30-34 years,Male,Non-Indigenous,Degree = Yes,unemployed,395
NSW,25,30-34 years,Male,Not stated,Degree = No,employed,50
NSW,25,30-34 years,Male,Not stated,Degree = No,unemployed,15
NSW,25,30-34 years,Male,Not stated,Degree = Yes,employed,18
NSW,25,30-34 years,Male,Yes Indigenous,Degree = No,employed,46
NSW,25,30-34 years,Male,Yes Indigenous,Degree = Yes,employed,5
NSW,25,35-39 years,Fema,Non-Indigenous,Degree = No,employed,4366
NSW,25,35-39 years,Fema,Non-Indigenous,Degree = No,unemployed,440
NSW,25,35-39 years,Fema,Non-Indigenous,Degree = Yes,employed,5453
NSW,25,35-39 years,Fema,Non-Indigenous,Degree = Yes,unemployed,451
NSW,25,35-39 years,Fema,Not stated,Degree = No,employed,27
NSW,25,35-39 years,Fema,Not stated,Degree = No,unemployed,4
NSW,25,35-39 years,Fema,Not stated,Degree = Yes,employed,20
NSW,25,35-39 years,Fema,Yes Indigenous,Degree = No,employed,25
NSW,25,35-39 years,Fema,Yes Indigenous,Degree = No,unemployed,3
NSW,25,35-39 years,Fema,Yes Indigenous,Degree = Yes,employed,11
NSW,25,35-39 years,Male,Non-Indigenous,Degree = No,employed,7746
NSW,25,35-39 years,Male,Non-Indigenous,Degree = No,unemployed,576
NSW,25,35-39 years,Male,Non-Indigenous,Degree = Yes,employed,7486
NSW,25,35-39 years,Male,Non-Indigenous,Degree = Yes,unemployed,274
NSW,25,35-39 years,Male,Not stated,Degree = No,employed,31
NSW,25,35-39 years,Male,Not stated,Degree = No,unemployed,9
NSW,25,35-39 years,Male,Not stated,Degree = Yes,employed,12
NSW,25,35-39 years,Male,Yes Indigenous,Degree = No,employed,24
NSW,25,35-39 years,Male,Yes Indigenous,Degree = No,unemployed,7
NSW,25,40-44 years,Fema,Non-Indigenous,Degree = No,employed,4693
NSW,25,40-44 years,Fema,Non-Indigenous,Degree = No,unemployed,444
NSW,25,40-44 years,Fema,Non-Indigenous,Degree = Yes,employed,3936
NSW,25,40-44 years,Fema,Non-Indigenous,Degree = Yes,unemployed,232
NSW,25,40-44 years,Fema,Not stated,Degree = No,employed,28
NSW,25,40-44 years,Fema,Not stated,Degree = Yes,employed,9
NSW,25,40-44 years,Fema,Yes Indigenous,Degree = No,employed,39
NSW,25,40-44 years,Fema,Yes Indigenous,Degree = Yes,employed,8
NSW,25,40-44 years,Male,Non-Indigenous,Degree = No,employed,6966
NSW,25,40-44 years,Male,Non-Indigenous,Degree = No,unemployed,496
NSW,25,40-44 years,Male,Non-Indigenous,Degree = Yes,employed,4607
NSW,25,40-44 years,Male,Non-Indigenous,Degree = Yes,unemployed,192
NSW,25,40-44 years,Male,Not stated,Degree = No,employed,19
NSW,25,40-44 years,Male,Not stated,Degree = Yes,employed,10
NSW,25,40-44 years,Male,Yes Indigenous,Degree = No,employed,42
NSW,25,40-44 years,Male,Yes Indigenous,Degree = No,unemployed,3
NSW,25,40-44 years,Male,Yes Indigenous,Degree = Yes,employed,6
NSW,25,45-49 years,Fema,Non-Indigenous,Degree = No,employed,5097
NSW,25,45-49 years,Fema,Non-Indigenous,Degree = No,unemployed,432
NSW,25,45-49 years,Fema,Non-Indigenous,Degree = Yes,employed,2968
NSW,25,45-49 years,Fema,Non-Indigenous,Degree = Yes,unemployed,124
NSW,25,45-49 years,Fema,Not stated,Degree = No,employed,16
NSW,25,45-49 years,Fema,Not stated,Degree = Yes,employed,5
NSW,25,45-49 years,Fema,Yes Indigenous,Degree = No,employed,50
NSW,25,45-49 years,Fema,Yes Indigenous,Degree = No,unemployed,3
NSW,25,45-49 years,Fema,Yes Indigenous,Degree = Yes,employed,4
NSW,25,45-49 years,Male,Non-Indigenous,Degree = No,employed,6582
NSW,25,45-49 years,Male,Non-Indigenous,Degree = No,unemployed,432
NSW,25,45-49 years,Male,Non-Indigenous,Degree = Yes,employed,3147
NSW,25,45-49 years,Male,Non-Indigenous,Degree = Yes,unemployed,170
NSW,25,45-49 years,Male,Not stated,Degree = No,employed,27
NSW,25,45-49 years,Male,Not stated,Degree = Yes,employed,5
